05/31/2023 06:04:02 PM	9821.8	11.95

05/31/2023 06:04:03 PM	9821.8	11.95

05/31/2023 06:04:03 PM	9821.8	11.95

05/31/2023 06:04:05 PM	9821.8	11.95

05/31/2023 06:04:06 PM	9821.8	11.95

05/31/2023 06:04:07 PM	9821.8	11.95

05/31/2023 06:04:08 PM	9821.8	11.95

05/31/2023 06:04:09 PM	9821.8	11.95

05/31/2023 06:04:10 PM	9821.8	11.95

05/31/2023 06:04:10 PM	9821.8	11.95

05/31/2023 06:04:12 PM	9821.8	11.95

05/31/2023 06:04:13 PM	9821.8	11.95

05/31/2023 06:04:14 PM	9821.8	11.95

05/31/2023 06:04:15 PM	9821.8	11.95

05/31/2023 06:04:16 PM	9821.8	11.95

05/31/2023 06:04:17 PM	9821.8	11.95

05/31/2023 06:04:17 PM	9821.8	11.95

05/31/2023 06:04:19 PM	9821.8	11.95

05/31/2023 06:04:20 PM	9821.8	11.95

05/31/2023 06:04:21 PM	9821.8	11.95

05/31/2023 06:04:22 PM	9821.8	11.95

05/31/2023 06:04:23 PM	9821.8	11.95

05/31/2023 06:04:24 PM	9821.8	11.95

05/31/2023 06:04:24 PM	9821.8	11.95

05/31/2023 06:04:26 PM	9821.8	11.95

05/31/2023 06:04:27 PM	9821.8	11.95

05/31/2023 06:04:28 PM	9821.8	11.95

05/31/2023 06:04:29 PM	9821.8	11.95

05/31/2023 06:04:30 PM	9821.8	11.95

05/31/2023 06:04:31 PM	9821.8	11.95

05/31/2023 06:04:31 PM	9821.8	11.95

05/31/2023 06:04:33 PM	9821.8	11.95

05/31/2023 06:04:34 PM	9821.8	11.95

05/31/2023 06:04:35 PM	9821.8	11.95

05/31/2023 06:04:35 PM	9821.8	11.95

05/31/2023 06:04:37 PM	9821.8	11.95

05/31/2023 06:04:38 PM	9821.8	11.95

05/31/2023 06:04:39 PM	9821.8	11.95

05/31/2023 06:04:40 PM	9821.8	11.95

05/31/2023 06:04:41 PM	9821.8	11.95

05/31/2023 06:04:42 PM	9821.8	11.95

05/31/2023 06:04:42 PM	9821.8	11.95

05/31/2023 06:04:44 PM	9821.8	11.95

05/31/2023 06:04:45 PM	9821.8	11.95

05/31/2023 06:04:46 PM	9821.8	11.95

05/31/2023 06:04:46 PM	9821.8	11.95

05/31/2023 06:04:48 PM	9821.8	11.95

05/31/2023 06:04:49 PM	9821.8	11.95

05/31/2023 06:04:50 PM	9821.8	11.95

05/31/2023 06:04:51 PM	9821.8	11.95

05/31/2023 06:04:52 PM	9821.8	11.95

05/31/2023 06:04:53 PM	9821.8	11.95

05/31/2023 06:04:54 PM	9821.8	11.95

05/31/2023 06:04:55 PM	9821.8	11.95

05/31/2023 06:04:56 PM	9821.8	11.95

05/31/2023 06:04:56 PM	9821.8	11.95

05/31/2023 06:04:58 PM	9821.8	11.95

05/31/2023 06:04:59 PM	9821.8	11.95

05/31/2023 06:05:00 PM	9821.8	11.95

05/31/2023 06:05:00 PM	9821.8	11.95

05/31/2023 06:05:02 PM	9821.8	11.95

05/31/2023 06:05:03 PM	9821.8	11.95

05/31/2023 06:05:04 PM	9821.8	11.95

05/31/2023 06:05:05 PM	9821.8	11.95

05/31/2023 06:05:06 PM	9821.8	11.95

05/31/2023 06:05:07 PM	9821.8	11.95

05/31/2023 06:05:07 PM	9821.8	11.95

05/31/2023 06:05:09 PM	9821.8	11.95

05/31/2023 06:05:10 PM	9821.8	11.95

05/31/2023 06:05:11 PM	9821.8	11.95

05/31/2023 06:05:12 PM	9821.8	11.95

05/31/2023 06:05:13 PM	9821.8	11.95

05/31/2023 06:05:14 PM	9821.8	11.95

05/31/2023 06:05:14 PM	9821.8	11.95

05/31/2023 06:05:16 PM	9821.8	11.95

05/31/2023 06:05:17 PM	9821.8	11.95

05/31/2023 06:05:18 PM	9821.8	11.95

05/31/2023 06:05:19 PM	9821.8	11.95

05/31/2023 06:05:20 PM	9821.8	11.95

05/31/2023 06:05:21 PM	9821.8	11.95

05/31/2023 06:05:21 PM	9821.8	11.95

05/31/2023 06:05:23 PM	9821.8	11.95

05/31/2023 06:05:24 PM	9821.8	11.95

05/31/2023 06:05:25 PM	9821.8	11.95

05/31/2023 06:05:26 PM	9821.8	11.95

05/31/2023 06:05:27 PM	9821.8	11.95

05/31/2023 06:05:28 PM	9821.8	11.95

05/31/2023 06:05:29 PM	9821.8	11.95

05/31/2023 06:05:30 PM	9821.8	11.95

05/31/2023 06:05:31 PM	9821.8	11.95

05/31/2023 06:05:31 PM	9821.8	11.95

05/31/2023 06:05:33 PM	9821.8	11.95

05/31/2023 06:05:34 PM	9821.8	11.95

05/31/2023 06:05:35 PM	9821.8	11.95

05/31/2023 06:05:36 PM	9821.8	11.95

05/31/2023 06:05:37 PM	9821.8	11.95

05/31/2023 06:05:38 PM	9821.8	11.95

05/31/2023 06:05:38 PM	9821.8	11.95

05/31/2023 06:05:40 PM	9821.8	11.95

05/31/2023 06:05:41 PM	9821.8	11.95

05/31/2023 06:05:42 PM	9821.8	11.95

05/31/2023 06:05:42 PM	9821.8	11.95

05/31/2023 06:05:44 PM	9821.8	11.95

05/31/2023 06:05:45 PM	9821.8	11.95

05/31/2023 06:05:46 PM	9821.8	11.95

05/31/2023 06:05:47 PM	9821.8	11.95

05/31/2023 06:05:48 PM	9821.8	11.95

05/31/2023 06:05:49 PM	9821.8	11.95

05/31/2023 06:05:49 PM	9821.8	11.95

05/31/2023 06:05:51 PM	9821.8	11.95

05/31/2023 06:05:52 PM	9821.8	11.95

05/31/2023 06:05:53 PM	9821.8	11.95

05/31/2023 06:05:54 PM	9821.8	11.95

05/31/2023 06:05:55 PM	9821.8	11.95

05/31/2023 06:05:56 PM	9821.8	11.95

05/31/2023 06:05:56 PM	9821.8	11.95

05/31/2023 06:05:58 PM	9821.8	11.95

05/31/2023 06:05:59 PM	9821.8	11.95

05/31/2023 06:06:00 PM	9821.8	11.95

05/31/2023 06:06:01 PM	9821.8	11.95

05/31/2023 06:06:02 PM	9821.8	11.95

05/31/2023 06:06:03 PM	9821.8	11.95

05/31/2023 06:06:03 PM	9821.8	11.95

05/31/2023 06:06:05 PM	9821.8	11.95

05/31/2023 06:06:06 PM	9821.8	11.95

05/31/2023 06:06:07 PM	9821.8	11.95

05/31/2023 06:06:08 PM	9821.8	11.95

05/31/2023 06:06:09 PM	9821.8	11.95

05/31/2023 06:06:10 PM	9821.8	11.95

05/31/2023 06:06:10 PM	9821.8	11.95

05/31/2023 06:06:12 PM	9821.8	11.95

05/31/2023 06:06:13 PM	9821.8	11.95

05/31/2023 06:06:14 PM	9821.8	11.95

05/31/2023 06:06:15 PM	9821.8	11.95

05/31/2023 06:06:16 PM	9821.8	11.95

05/31/2023 06:06:17 PM	9821.8	11.95

05/31/2023 06:06:17 PM	9821.8	11.95

05/31/2023 06:06:19 PM	9821.8	11.95

05/31/2023 06:06:20 PM	9821.8	11.95

05/31/2023 06:06:21 PM	9821.8	11.95

05/31/2023 06:06:21 PM	9821.8	11.95

05/31/2023 06:06:23 PM	9821.8	11.95

05/31/2023 06:06:24 PM	9821.8	11.95

05/31/2023 06:06:25 PM	9821.8	11.95

05/31/2023 06:06:26 PM	9821.8	11.95

05/31/2023 06:06:27 PM	9821.8	11.95

05/31/2023 06:06:28 PM	9821.8	11.95

05/31/2023 06:06:28 PM	9821.8	11.95

05/31/2023 06:06:30 PM	9821.8	11.95

05/31/2023 06:06:31 PM	9821.8	11.95

05/31/2023 06:06:32 PM	9821.8	11.95

05/31/2023 06:06:32 PM	9821.8	11.95

05/31/2023 06:06:34 PM	9821.8	11.95

05/31/2023 06:06:35 PM	9821.8	11.95

05/31/2023 06:06:35 PM	9821.8	11.95

05/31/2023 06:06:37 PM	9821.8	11.95

05/31/2023 06:06:38 PM	9821.8	11.95

05/31/2023 06:06:39 PM	9821.8	11.95

05/31/2023 06:06:40 PM	9821.8	11.95

05/31/2023 06:06:41 PM	9821.8	11.95

05/31/2023 06:06:42 PM	9821.8	11.95

05/31/2023 06:06:42 PM	9821.8	11.95

05/31/2023 06:06:44 PM	9821.8	11.95

05/31/2023 06:06:45 PM	9821.8	11.95

05/31/2023 06:06:46 PM	9821.8	11.95

05/31/2023 06:06:47 PM	9821.8	11.95

05/31/2023 06:06:48 PM	9821.8	11.95

05/31/2023 06:06:49 PM	9821.8	11.95

05/31/2023 06:06:49 PM	9821.8	11.95

05/31/2023 06:06:51 PM	9821.8	11.95

05/31/2023 06:06:52 PM	9821.8	11.95

05/31/2023 06:06:53 PM	9821.8	11.95

05/31/2023 06:06:54 PM	9821.8	11.95

05/31/2023 06:06:55 PM	9821.8	11.95

05/31/2023 06:06:56 PM	9821.8	11.95

05/31/2023 06:06:56 PM	9821.8	11.95

05/31/2023 06:06:58 PM	9821.8	11.95

05/31/2023 06:06:59 PM	9821.8	11.95

05/31/2023 06:07:00 PM	9821.8	11.95

05/31/2023 06:07:01 PM	9821.8	11.95

05/31/2023 06:07:02 PM	9821.8	11.95

05/31/2023 06:07:03 PM	9821.8	11.95

05/31/2023 06:07:03 PM	9821.8	11.95

05/31/2023 06:07:05 PM	9821.8	11.95

05/31/2023 06:07:06 PM	9821.8	11.95

05/31/2023 06:07:07 PM	9821.8	11.95

05/31/2023 06:07:07 PM	9821.8	11.95

05/31/2023 06:07:09 PM	9821.8	11.95

05/31/2023 06:07:10 PM	9821.8	11.95

05/31/2023 06:07:11 PM	9821.8	11.95

05/31/2023 06:07:12 PM	9821.8	11.95

05/31/2023 06:07:13 PM	9821.8	11.95

05/31/2023 06:07:14 PM	9821.8	11.95

05/31/2023 06:07:14 PM	9821.8	11.95

05/31/2023 06:07:16 PM	9821.8	11.95

05/31/2023 06:07:17 PM	9821.8	11.95

05/31/2023 06:07:18 PM	9821.8	11.95

05/31/2023 06:07:18 PM	9821.8	11.95

05/31/2023 06:07:20 PM	9821.8	11.95

05/31/2023 06:07:21 PM	9821.8	11.95

05/31/2023 06:07:22 PM	9821.8	11.95

05/31/2023 06:07:23 PM	9821.8	11.95

05/31/2023 06:07:24 PM	9821.8	11.95

05/31/2023 06:07:25 PM	9821.8	11.95

05/31/2023 06:07:26 PM	9821.8	11.95

05/31/2023 06:07:27 PM	9821.8	11.95

05/31/2023 06:07:28 PM	9821.8	11.95

05/31/2023 06:07:28 PM	9821.8	11.95

05/31/2023 06:07:30 PM	9821.8	11.95

05/31/2023 06:07:31 PM	9821.8	11.95

05/31/2023 06:07:32 PM	9821.8	11.95

05/31/2023 06:07:33 PM	9821.8	11.95

05/31/2023 06:07:34 PM	9821.8	11.95

05/31/2023 06:07:35 PM	9821.8	11.95

05/31/2023 06:07:35 PM	9821.8	11.95

05/31/2023 06:07:37 PM	9821.8	11.95

05/31/2023 06:07:38 PM	9821.8	11.95

05/31/2023 06:07:39 PM	9821.8	11.95

05/31/2023 06:07:40 PM	9821.8	11.95

05/31/2023 06:07:41 PM	9821.8	11.95

05/31/2023 06:07:42 PM	9821.8	11.95

05/31/2023 06:07:42 PM	9821.8	11.95

05/31/2023 06:07:44 PM	9821.8	11.95

05/31/2023 06:07:45 PM	9821.8	11.95

05/31/2023 06:07:46 PM	9821.8	11.95

05/31/2023 06:07:47 PM	9821.8	11.95

05/31/2023 06:07:48 PM	9821.8	11.95

05/31/2023 06:07:49 PM	9821.8	11.95

05/31/2023 06:07:49 PM	9821.8	11.95

05/31/2023 06:07:51 PM	9821.8	11.95

05/31/2023 06:07:52 PM	9821.8	11.95

05/31/2023 06:07:53 PM	9821.8	11.95

05/31/2023 06:07:54 PM	9821.8	11.95

05/31/2023 06:07:55 PM	9821.8	11.95

05/31/2023 06:07:56 PM	9821.8	11.95

05/31/2023 06:07:57 PM	9821.8	11.95

05/31/2023 06:07:58 PM	9821.8	11.95

05/31/2023 06:07:59 PM	9821.8	11.95

05/31/2023 06:07:59 PM	9821.8	11.95

05/31/2023 06:08:01 PM	9821.8	11.95

05/31/2023 06:08:02 PM	9821.8	11.95

05/31/2023 06:08:03 PM	9821.8	11.95

05/31/2023 06:08:04 PM	9821.8	11.95

05/31/2023 06:08:05 PM	9821.8	11.95

05/31/2023 06:08:06 PM	9821.8	11.95

05/31/2023 06:08:06 PM	9821.8	11.95

05/31/2023 06:08:08 PM	9821.8	11.95

05/31/2023 06:08:09 PM	9821.8	11.95

05/31/2023 06:08:10 PM	9821.8	11.95

05/31/2023 06:08:11 PM	9821.8	11.95

05/31/2023 06:08:12 PM	9821.8	11.95

05/31/2023 06:08:13 PM	9821.8	11.95

05/31/2023 06:08:13 PM	9821.8	11.95

05/31/2023 06:08:15 PM	9821.8	11.95

05/31/2023 06:08:16 PM	9821.8	11.95

05/31/2023 06:08:17 PM	9821.8	11.95

05/31/2023 06:08:18 PM	9821.8	11.95

05/31/2023 06:08:19 PM	9821.8	11.95

05/31/2023 06:08:20 PM	9821.8	11.95

05/31/2023 06:08:20 PM	9821.8	11.95

05/31/2023 06:08:22 PM	9821.8	11.95

05/31/2023 06:08:23 PM	9821.8	11.95

05/31/2023 06:08:24 PM	9821.8	11.95

05/31/2023 06:08:24 PM	9821.8	11.95

05/31/2023 06:08:26 PM	9821.8	11.95

05/31/2023 06:08:27 PM	9821.8	11.95

05/31/2023 06:08:28 PM	9821.8	11.95

05/31/2023 06:08:29 PM	9821.8	11.95

05/31/2023 06:08:30 PM	9821.8	11.95

05/31/2023 06:08:31 PM	9821.8	11.95

05/31/2023 06:08:32 PM	9821.8	11.95

05/31/2023 06:08:33 PM	9821.8	11.95

05/31/2023 06:08:34 PM	9821.8	11.95

05/31/2023 06:08:34 PM	9821.8	11.95

05/31/2023 06:08:36 PM	9821.8	11.95

05/31/2023 06:08:37 PM	9821.8	11.95

05/31/2023 06:08:38 PM	9821.8	11.95

05/31/2023 06:08:39 PM	9821.8	11.95

05/31/2023 06:08:40 PM	9821.8	11.95

05/31/2023 06:08:41 PM	9821.8	11.95

05/31/2023 06:08:41 PM	9821.8	11.95

05/31/2023 06:08:43 PM	9821.8	11.95

05/31/2023 06:08:44 PM	9821.8	11.95

05/31/2023 06:08:45 PM	9821.8	11.95

05/31/2023 06:08:45 PM	9821.8	11.95

05/31/2023 06:08:47 PM	9821.8	11.95

05/31/2023 06:08:48 PM	9821.8	11.95

05/31/2023 06:08:49 PM	9821.8	11.95

05/31/2023 06:08:50 PM	9821.8	11.95

05/31/2023 06:08:51 PM	9821.8	11.95

05/31/2023 06:08:52 PM	9821.8	11.95

05/31/2023 06:08:53 PM	9821.8	11.95

05/31/2023 06:08:54 PM	9821.8	11.95

05/31/2023 06:08:55 PM	9821.8	11.95

05/31/2023 06:08:55 PM	9821.8	11.95

05/31/2023 06:08:57 PM	9821.8	11.95

05/31/2023 06:08:58 PM	9821.8	11.95

05/31/2023 06:08:59 PM	9821.8	11.95

05/31/2023 06:09:00 PM	9821.8	11.95

05/31/2023 06:09:01 PM	9821.8	11.95

05/31/2023 06:09:02 PM	9821.8	11.95

05/31/2023 06:09:02 PM	9821.8	11.95

05/31/2023 06:09:04 PM	9821.8	11.95

05/31/2023 06:09:05 PM	9821.8	11.95

05/31/2023 06:09:06 PM	9821.8	11.95

05/31/2023 06:09:06 PM	9821.8	11.95

05/31/2023 06:09:08 PM	9821.8	11.95

05/31/2023 06:09:09 PM	9821.8	11.95

05/31/2023 06:09:10 PM	9821.8	11.95

05/31/2023 06:09:10 PM	9821.8	11.95

05/31/2023 06:09:12 PM	9821.8	11.95

05/31/2023 06:09:13 PM	9821.8	11.95

05/31/2023 06:09:14 PM	9821.8	11.95

05/31/2023 06:09:15 PM	9821.8	11.95

05/31/2023 06:09:16 PM	9821.8	11.95

05/31/2023 06:09:17 PM	9821.8	11.95

05/31/2023 06:09:17 PM	9821.8	11.95

05/31/2023 06:09:19 PM	9821.8	11.95

05/31/2023 06:09:20 PM	9821.8	11.95

05/31/2023 06:09:21 PM	9821.8	11.95

05/31/2023 06:09:21 PM	9821.8	11.95

05/31/2023 06:09:23 PM	9821.8	11.95

05/31/2023 06:09:24 PM	9821.8	11.95

05/31/2023 06:09:25 PM	9821.8	11.95

05/31/2023 06:09:26 PM	9821.8	11.95

05/31/2023 06:09:27 PM	9821.8	11.95

05/31/2023 06:09:28 PM	9821.8	11.95

05/31/2023 06:09:28 PM	9821.8	11.95

05/31/2023 06:09:30 PM	9821.8	11.95

05/31/2023 06:09:31 PM	9821.8	11.95

05/31/2023 06:09:32 PM	9821.8	11.95

05/31/2023 06:09:32 PM	9821.8	11.95

05/31/2023 06:09:34 PM	9821.8	11.95

05/31/2023 06:09:35 PM	9821.8	11.95

05/31/2023 06:09:35 PM	9821.8	11.95

05/31/2023 06:09:37 PM	9821.8	11.95

05/31/2023 06:09:38 PM	9821.8	11.95

05/31/2023 06:09:39 PM	9821.8	11.95

05/31/2023 06:09:40 PM	9821.8	11.95

05/31/2023 06:09:41 PM	9821.8	11.95

05/31/2023 06:09:42 PM	9821.8	11.95

05/31/2023 06:09:42 PM	9821.8	11.95

05/31/2023 06:09:44 PM	9821.8	11.95

05/31/2023 06:09:45 PM	9821.8	11.95

05/31/2023 06:09:46 PM	9821.8	11.95

05/31/2023 06:09:47 PM	9821.8	11.95

05/31/2023 06:09:48 PM	9821.8	11.95

05/31/2023 06:09:49 PM	9821.8	11.95

05/31/2023 06:09:50 PM	9821.8	11.95

05/31/2023 06:09:51 PM	9821.8	11.95

05/31/2023 06:09:52 PM	9821.8	11.95

05/31/2023 06:09:52 PM	9821.8	11.95

05/31/2023 06:09:54 PM	9821.8	11.95

05/31/2023 06:09:55 PM	9821.8	11.95

05/31/2023 06:09:55 PM	9821.8	11.95

05/31/2023 06:09:57 PM	9821.8	11.95

05/31/2023 06:09:58 PM	9821.8	11.95

05/31/2023 06:09:59 PM	9821.8	11.95

05/31/2023 06:10:00 PM	9821.8	11.95

05/31/2023 06:10:01 PM	9821.8	11.95

05/31/2023 06:10:02 PM	9821.8	11.95

05/31/2023 06:10:03 PM	9821.8	11.95

05/31/2023 06:10:04 PM	9821.8	11.95

05/31/2023 06:10:05 PM	9821.8	11.95

05/31/2023 06:10:06 PM	9821.8	11.95

05/31/2023 06:10:06 PM	9821.8	11.95

05/31/2023 06:10:08 PM	9821.8	11.95

05/31/2023 06:10:09 PM	9821.8	11.95

05/31/2023 06:10:10 PM	9821.8	11.95

05/31/2023 06:10:11 PM	9821.8	11.95

05/31/2023 06:10:12 PM	9821.8	11.95

05/31/2023 06:10:13 PM	9821.8	11.95

05/31/2023 06:10:13 PM	9821.8	11.95

05/31/2023 06:10:15 PM	9821.8	11.95

05/31/2023 06:10:16 PM	9821.8	11.95

05/31/2023 06:10:17 PM	9821.8	11.95

05/31/2023 06:10:18 PM	9821.8	11.95

05/31/2023 06:10:19 PM	9821.8	11.95

05/31/2023 06:10:20 PM	9821.8	11.95

05/31/2023 06:10:20 PM	9821.8	11.95

05/31/2023 06:10:22 PM	9821.8	11.95

05/31/2023 06:10:23 PM	9821.8	11.95

05/31/2023 06:10:24 PM	9821.8	11.95

05/31/2023 06:10:25 PM	9821.8	11.95

05/31/2023 06:10:26 PM	9821.8	11.95

05/31/2023 06:10:27 PM	9821.8	11.95

05/31/2023 06:10:27 PM	9821.8	11.95

05/31/2023 06:10:29 PM	9821.8	11.95

05/31/2023 06:10:30 PM	9821.8	11.95

05/31/2023 06:10:31 PM	9821.8	11.95

05/31/2023 06:10:32 PM	9821.8	11.95

05/31/2023 06:10:33 PM	9821.8	11.95

05/31/2023 06:10:34 PM	9821.8	11.95

05/31/2023 06:10:35 PM	9821.8	11.95

05/31/2023 06:10:36 PM	9821.8	11.95

05/31/2023 06:10:37 PM	9821.8	11.95

05/31/2023 06:10:38 PM	9821.8	11.95

05/31/2023 06:10:39 PM	9821.8	11.95

05/31/2023 06:10:40 PM	9821.8	11.95

05/31/2023 06:10:41 PM	9821.8	11.95

05/31/2023 06:10:41 PM	9821.8	11.95

05/31/2023 06:10:43 PM	9821.8	11.95

05/31/2023 06:10:44 PM	9821.8	11.95

05/31/2023 06:10:45 PM	9821.8	11.95

05/31/2023 06:10:45 PM	9821.8	11.95

05/31/2023 06:10:47 PM	9821.8	11.95

05/31/2023 06:10:48 PM	9821.8	11.95

05/31/2023 06:10:49 PM	9821.8	11.95

05/31/2023 06:10:50 PM	9821.8	11.95

05/31/2023 06:10:51 PM	9821.8	11.95

05/31/2023 06:10:52 PM	9821.8	11.95

05/31/2023 06:10:52 PM	9821.8	11.95

05/31/2023 06:10:54 PM	9821.8	11.95

05/31/2023 06:10:55 PM	9821.8	11.95

05/31/2023 06:10:56 PM	9821.8	11.95

05/31/2023 06:10:57 PM	9821.8	11.95

05/31/2023 06:10:58 PM	9821.8	11.95

05/31/2023 06:10:59 PM	9821.8	11.95

05/31/2023 06:10:59 PM	9821.8	11.95

05/31/2023 06:11:01 PM	9821.8	11.95

05/31/2023 06:11:02 PM	9821.8	11.95

05/31/2023 06:11:03 PM	9821.8	11.95

05/31/2023 06:11:03 PM	9821.8	11.95

05/31/2023 06:11:05 PM	9821.8	11.95

05/31/2023 06:11:06 PM	9821.8	11.95

05/31/2023 06:11:07 PM	9821.8	11.95

05/31/2023 06:11:08 PM	9821.8	11.95

05/31/2023 06:11:09 PM	9821.8	11.95

05/31/2023 06:11:10 PM	9821.8	11.95

05/31/2023 06:11:10 PM	9821.8	11.95

05/31/2023 06:11:12 PM	9821.8	11.95

05/31/2023 06:11:13 PM	9821.8	11.95

05/31/2023 06:11:14 PM	9821.8	11.95

05/31/2023 06:11:15 PM	9821.8	11.95

05/31/2023 06:11:16 PM	9821.8	11.95

05/31/2023 06:11:17 PM	9821.8	11.95

05/31/2023 06:11:17 PM	9821.8	11.95

05/31/2023 06:11:19 PM	9821.8	11.95

05/31/2023 06:11:20 PM	9821.8	11.95

05/31/2023 06:11:21 PM	9821.8	11.95

05/31/2023 06:11:22 PM	9821.8	11.95

05/31/2023 06:11:23 PM	9821.8	11.95

05/31/2023 06:11:24 PM	9821.8	11.95

05/31/2023 06:11:24 PM	9821.8	11.95

05/31/2023 06:11:26 PM	9821.8	11.95

05/31/2023 06:11:27 PM	9821.8	11.95

05/31/2023 06:11:28 PM	9821.8	11.95

05/31/2023 06:11:28 PM	9821.8	11.95

05/31/2023 06:11:30 PM	9821.8	11.95

05/31/2023 06:11:31 PM	9821.8	11.95

05/31/2023 06:11:31 PM	9821.8	11.95

05/31/2023 06:11:33 PM	9821.8	11.95

05/31/2023 06:11:34 PM	9821.8	11.95

05/31/2023 06:11:35 PM	9821.8	11.95

05/31/2023 06:11:36 PM	9821.8	11.95

05/31/2023 06:11:37 PM	9821.8	11.95

05/31/2023 06:11:38 PM	9821.8	11.95

05/31/2023 06:11:39 PM	9821.8	11.95

05/31/2023 06:11:40 PM	9821.8	11.95

05/31/2023 06:11:41 PM	9821.8	11.95

05/31/2023 06:11:41 PM	9821.8	11.95

05/31/2023 06:11:43 PM	9821.8	11.95

05/31/2023 06:11:44 PM	9821.8	11.95

05/31/2023 06:11:45 PM	9821.8	11.95

05/31/2023 06:11:46 PM	9821.8	11.95

05/31/2023 06:11:47 PM	9821.8	11.95

05/31/2023 06:11:48 PM	9821.8	11.95

05/31/2023 06:11:48 PM	9821.8	11.95

05/31/2023 06:11:50 PM	9821.8	11.95

05/31/2023 06:11:51 PM	9821.8	11.95

05/31/2023 06:11:52 PM	9821.8	11.95

05/31/2023 06:11:53 PM	9821.8	11.95

05/31/2023 06:11:54 PM	9821.8	11.95

05/31/2023 06:11:55 PM	9821.8	11.95

05/31/2023 06:11:56 PM	9821.8	11.95

05/31/2023 06:11:57 PM	9821.8	11.95

05/31/2023 06:11:58 PM	9821.8	11.95

05/31/2023 06:11:58 PM	9821.8	11.95

05/31/2023 06:12:00 PM	9821.8	11.95

05/31/2023 06:12:01 PM	9821.8	11.95

05/31/2023 06:12:02 PM	9821.8	11.95

05/31/2023 06:12:03 PM	9821.8	11.95

05/31/2023 06:12:04 PM	9821.8	11.95

05/31/2023 06:12:05 PM	9821.8	11.95

05/31/2023 06:12:05 PM	9821.8	11.95

05/31/2023 06:12:07 PM	9821.8	11.95

05/31/2023 06:12:08 PM	9821.8	11.95

05/31/2023 06:12:09 PM	9821.8	11.95

05/31/2023 06:12:10 PM	9821.8	11.95

05/31/2023 06:12:11 PM	9821.8	11.95

05/31/2023 06:12:12 PM	9821.8	11.95

05/31/2023 06:12:12 PM	9821.8	11.95

05/31/2023 06:12:14 PM	9821.8	11.95

05/31/2023 06:12:15 PM	9821.8	11.95

05/31/2023 06:12:16 PM	9821.8	11.95

05/31/2023 06:12:17 PM	9821.8	11.95

05/31/2023 06:12:18 PM	9821.8	11.95

05/31/2023 06:12:19 PM	9821.8	11.95

05/31/2023 06:12:19 PM	9821.8	11.95

05/31/2023 06:12:21 PM	9821.8	11.95

05/31/2023 06:12:22 PM	9821.8	11.95

05/31/2023 06:12:23 PM	9821.8	11.95

05/31/2023 06:12:24 PM	9821.8	11.95

05/31/2023 06:12:25 PM	9821.8	11.95

05/31/2023 06:12:26 PM	9821.8	11.95

05/31/2023 06:12:26 PM	9821.8	11.95

05/31/2023 06:12:28 PM	9821.8	11.95

05/31/2023 06:12:29 PM	9821.8	11.95

05/31/2023 06:12:30 PM	9821.8	11.95

05/31/2023 06:12:31 PM	9821.8	11.95

05/31/2023 06:12:32 PM	9821.8	11.95

05/31/2023 06:12:33 PM	9821.8	11.95

05/31/2023 06:12:33 PM	9821.8	11.95

05/31/2023 06:12:35 PM	9821.8	11.95

05/31/2023 06:12:36 PM	9821.8	11.95

05/31/2023 06:12:37 PM	9821.8	11.95

05/31/2023 06:12:37 PM	9821.8	11.95

05/31/2023 06:12:39 PM	9821.8	11.95

05/31/2023 06:12:40 PM	9821.8	11.95

05/31/2023 06:12:41 PM	9821.8	11.95

05/31/2023 06:12:41 PM	9821.8	11.95

05/31/2023 06:12:43 PM	9821.8	11.95

05/31/2023 06:12:44 PM	9821.8	11.95

05/31/2023 06:12:45 PM	9821.8	11.95

05/31/2023 06:12:45 PM	9821.8	11.95

05/31/2023 06:12:47 PM	9821.8	11.95

05/31/2023 06:12:48 PM	9821.8	11.95

05/31/2023 06:12:48 PM	9821.8	11.95

05/31/2023 06:12:50 PM	9821.8	11.95

05/31/2023 06:12:51 PM	9821.8	11.95

05/31/2023 06:12:52 PM	9821.8	11.95

05/31/2023 06:12:53 PM	9821.8	11.95

05/31/2023 06:12:54 PM	9821.8	11.95

05/31/2023 06:12:55 PM	9821.8	11.95

05/31/2023 06:12:55 PM	9821.8	11.95

05/31/2023 06:12:57 PM	9821.8	11.95

05/31/2023 06:12:58 PM	9821.8	11.95

05/31/2023 06:12:59 PM	9821.8	11.95

